OrphaCode,DiseaseName,AgeOfOnset,TypeOfInheritance,urgency_tier,onset_score,rarity_weight,OMIM,MONDO,ICD-10,DisorderType
3253,Cleft lip/palate-ectodermal dysplasia syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,5.0,225060.0,9151.0,Q82.4,Malformation syndrome
276435,Lower motor neuron syndrome with late-adult onset,Adult,Autosomal dominant,3,3,7.0,615048.0,14025.0,G12.1,Disease
911,Combined immunodeficiency due to ZAP70 deficiency,Childhood,Autosomal recessive,2,6,5.0,269840.0,10023.0,D81.8,Disease
3325,Classic heparin-induced thrombocytopenia,All ages,Not applicable,3,4,5.0,,18048.0,D69.5,Disease
746,Mitochondrial trifunctional protein deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,5.0,609015.0,12172.0,G71.3,Disease
943,Malonic aciduria,Childhood,Autosomal recessive,2,6,7.0,248360.0,9556.0,E72.8,Disease
621,Autosomal recessive methemoglobinemia,"Infancy, Neonatal",Autosomal recessive,1,8,5.0,250800.0,18963.0,D74.0,Disease
2089,Glycogen storage disease due to hepatic glycogen synthase deficiency,Childhood,Autosomal recessive,2,6,7.0,240600.0,9414.0,E74.0,Disease
412,Dysbetalipoproteinemia,"Adolescent, Adult, Childhood, Elderly","Autosomal dominant, Multigenic/multifactorial",2,6,4.0,617347.0,18473.0,E78.2,Disease
743,Severe hereditary thrombophilia due to congenital protein S deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,5.0,614514.0,19144.0,D68.5,Disease
424,Familial hyperthyroidism due to mutations in TSH receptor,All ages,Autosomal dominant,3,4,5.0,609152.0,12203.0,E05.8,Disease
325,Congenital factor II deficiency,All ages,Autosomal recessive,3,4,7.0,613679.0,13361.0,D68.2,Disease
343,Hyperimmunoglobulinemia D with periodic fever,Infancy,Autosomal recessive,2,7,5.0,260920.0,9849.0,E85.0,Clinical subtype
572,Immunodeficiency by defective expression of MHC class II,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,209920.0,8855.0,D81.7,Disease
1930,Herpes simplex virus encephalitis,All ages,"Multigenic/multifactorial, Not applicable",3,4,6.0,617900.0,12521.0,G05.1*,Disease
158,Systemic primary carnitine deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,212140.0,8919.0,E71.3,Disease
2056,Essential fructosuria,All ages,Autosomal recessive,3,4,5.0,229800.0,9252.0,E74.1,Disease
206436,Infantile Krabbe disease,Infancy,Autosomal recessive,2,7,6.0,245200.0,16089.0,E75.2,Clinical subtype
820,Sneddon syndrome,Adult,"Autosomal dominant, Not applicable",3,3,6.0,182410.0,8436.0,I77.8,Disease
206428,Hypoxanthine-guanine phosphoribosyltransferase deficiency,All ages,X-linked recessive,3,4,5.0,,16088.0,,Clinical group
1945,Self-limited epilepsy with centrotemporal spikes,Childhood,Autosomal dominant,2,6,5.0,245570.0,7295.0,G40.0,Disease
832,Succinyl-CoA:3-oxoacid CoA transferase deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,245050.0,9492.0,E71.3,Disease
6,3-methylcrotonyl-CoA carboxylase deficiency,All ages,Autosomal recessive,3,4,5.0,210210.0,18950.0,E71.1,Disease
20,3-hydroxy-3-methylglutaric aciduria,All ages,Autosomal recessive,3,4,7.0,246450.0,9520.0,E71.1,Disease
714,Hemolytic anemia due to diphosphoglycerate mutase deficiency,Infancy,Autosomal recessive,2,7,5.0,222800.0,9113.0,D55.2,Disease
712,Hemolytic anemia due to glucophosphate isomerase deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,613470.0,13275.0,D55.2,Disease
2831,"Rhizomelic dysplasia, Patterson-Lowry type","Childhood, Infancy",,2,7,7.0,601438.0,11079.0,Q78.8,Malformation syndrome
1129,Arachnodactyly-abnormal ossification-intellectual disability syndrome,"Infancy, Neonatal",Unknown,2,8,7.0,,15234.0,Q87.8,Malformation syndrome
206546,Symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers,Adult,X-linked recessive,3,3,5.0,,16097.0,G71.0,Disease
1383,Cataract-deafness-hypogonadism syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,,15325.0,Q87.8,Malformation syndrome
206538,Malignant non-dysgerminomatous germ cell tumor of ovary,Adolescent,Unknown,3,5,5.0,,16096.0,C56,Disease
206554,Fukutin-related limb-girdle muscular dystrophy R13,Infancy,Autosomal recessive,2,7,7.0,611588.0,12699.0,G71.0,Disease
1524,Craniomicromelic syndrome,"Infancy, Neonatal",,2,8,7.0,602558.0,11253.0,Q87.0,Malformation syndrome
206549,Anoctamin-5-related limb-girdle muscular dystrophy R12,"Adolescent, Adult, Childhood",Autosomal recessive,2,6,5.0,611307.0,12652.0,G71.0,Disease
1123,Caudal appendage-deafness syndrome,Neonatal,,3,8,7.0,,15233.0,Q87.8,Malformation syndrome
206564,POMGNT1-related limb-girdle muscular dystrophy R15,"Adolescent, Childhood",Autosomal recessive,2,6,7.0,613157.0,13161.0,G71.0,Disease
206559,POMT2-related limb-girdle muscular dystrophy R14,Infancy,Autosomal recessive,2,7,7.0,613158.0,13162.0,G71.0,Disease
206572,Overlap myositis,Adult,Not applicable,3,3,5.0,,16099.0,M33.2,Disease
3263,Syngnathia-cleft palate syndrome,"Antenatal, Neonatal",,3,9,5.0,,17981.0,Q18.8,Malformation syndrome
206569,Immune-mediated necrotizing myopathy,"Adolescent, Adult, Childhood, Elderly",Not applicable,2,6,5.0,,16098.0,G72.4,Disease
206580,Autosomal recessive lower motor neuron disease with childhood onset,Childhood,Autosomal recessive,2,6,7.0,611067.0,12608.0,G12.2,Disease
206575,Rippling muscle disease with myasthenia gravis,,Not applicable,3,0,5.0,,16100.0,G70.8,Disease
206443,Late-infantile/juvenile Krabbe disease,"Adolescent, Childhood, Infancy",Autosomal recessive,2,7,5.0,245200.0,16090.0,E75.2,Clinical subtype
3439,Von Voss-Cherstvoy syndrome,"Antenatal, Infancy, Neonatal",Autosomal recessive,1,9,7.0,223340.0,9121.0,Q87.8,Malformation syndrome
206448,Adult Krabbe disease,Adult,Autosomal recessive,3,3,5.0,245200.0,16091.0,E75.2,Clinical subtype
206470,Cystadenoma of childhood,Childhood,,2,6,5.0,,,D27,Disease
1217,Spinal atrophy-ophthalmoplegia-pyramidal syndrome,Neonatal,,3,8,7.0,,15250.0,G12.2,Disease
2680,Hypomyelination neuropathy-arthrogryposis syndrome,Antenatal,Autosomal recessive,1,9,7.0,617468.0,17049.0,Q68.8,Malformation syndrome
206484,Gonadoblastoma,Adolescent,,3,5,5.0,424500.0,2697.0,D39.1,Disease
1681,Diprosopus,Antenatal,No data available,3,9,7.0,,15672.0,Q89.4,Morphological anomaly
1655,Müllerian derivatives-lymphangiectasia-polydactyly syndrome,"Antenatal, Neonatal",Unknown,3,9,7.0,235255.0,9333.0,Q87.8,Malformation syndrome
633,Laron syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,6.0,262500.0,9877.0,E34.3,Disease
478,Kallmann syndrome,"Adolescent, Childhood","Autosomal dominant, Autosomal recessive, Multigenic/multifactorial, X-linked recessive",2,6,6.0,615271.0,18800.0,E23.0,Clinical subtype
822,Hereditary spherocytosis,All ages,"Autosomal dominant, Autosomal recessive",3,4,3.0,616649.0,19350.0,D58.0,Disease
910,Xeroderma pigmentosum,All ages,Autosomal recessive,3,4,6.0,610651.0,19600.0,Q82.1,Disease
229,Familial aortic dissection,All ages,,3,4,6.0,607086.0,24559.0,I71.0,Disease
777,X-linked non-syndromic intellectual disability,"Childhood, Infancy",X-linked recessive,2,7,5.0,301008.0,19181.0,F72,Etiological subtype
766,Hemolytic anemia due to red cell pyruvate kinase deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,6.0,266200.0,9950.0,D55.2,Disease
28,Vitamin B12-responsive methylmalonic acidemia,Childhood,Autosomal recessive,2,6,5.0,277410.0,17214.0,E71.1,Disease
206594,Subacute inflammatory demyelinating polyneuropathy,All ages,,3,4,5.0,,16102.0,G61.8,Disease
206599,Isolated asymptomatic elevation of creatine phosphokinase,All ages,Autosomal dominant,3,4,5.0,123320.0,16103.0,R74.8,Biological anomaly
3206,Stüve-Wiedemann syndrome,"Antenatal, Neonatal",Autosomal recessive,1,9,7.0,601559.0,800043.0,Q78.8,Malformation syndrome
206583,Adult polyglucosan body disease,Adult,Autosomal recessive,3,3,7.0,263570.0,9897.0,E74.0,Clinical subtype
65,Leber congenital amaurosis,"Infancy, Neonatal","Autosomal dominant, Autosomal recessive",1,8,4.0,617879.0,18998.0,H35.5,Disease
321,Multiple osteochondromas,Childhood,Autosomal dominant,2,6,6.0,600209.0,5508.0,Q78.6,Disease
206653,Autosomal recessive distal myopathy,,Autosomal recessive,3,0,5.0,,,,Category
144,Lynch syndrome,Adult,Autosomal dominant,3,3,5.0,614385.0,5835.0,C18.1,Disease
206650,Autosomal dominant distal myopathy,,Autosomal dominant,3,0,5.0,,16108.0,,Category
110,Bardet-Biedl syndrome,"Antenatal, Childhood, Infancy, Neonatal","Autosomal recessive, Oligogenic",1,9,6.0,617406.0,15229.0,Q87.8,Disease
3095,Atypical Rett syndrome,Neonatal,"Autosomal dominant, X-linked dominant",3,8,4.0,312750.0,17746.0,F84.2,Disease
2326,Kallmann syndrome-heart disease syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,,16515.0,Q24.8,Malformation syndrome
1130,Arachnodactyly-intellectual disability-dysmorphism syndrome,"Infancy, Neonatal",Unknown,2,8,7.0,,15235.0,Q87.8,Malformation syndrome
3207,White matter hypoplasia-corpus callosum agenesis-intellectual disability syndrome,Neonatal,,3,8,7.0,,17918.0,Q87.0,Malformation syndrome
2058,Fryns-Smeets-Thiry syndrome,Childhood,,2,6,7.0,,23201.0,Q87.0,Malformation syndrome
2538,Microgastria-limb reduction defect syndrome,"Infancy, Neonatal",Not applicable,2,8,7.0,156810.0,7993.0,Q87.8,Malformation syndrome
1192,Atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome,Childhood,Autosomal recessive,2,6,7.0,209010.0,8843.0,I70.9,Malformation syndrome
2062,Progressive non-infectious anterior vertebral fusion,Childhood,Not applicable,2,6,7.0,,16087.0,Q87.8,Malformation syndrome
2015,Cleft palate-short stature-vertebral anomalies syndrome,"Infancy, Neonatal",Autosomal dominant,2,8,7.0,,16065.0,Q87.0,Malformation syndrome
2427,Macrocephaly-short stature-paraplegia syndrome,Adult,Unknown,3,3,7.0,,16571.0,Q87.1,Malformation syndrome
2898,X-linked intellectual disability-plagiocephaly syndrome,"Infancy, Neonatal",X-linked recessive,2,8,7.0,300064.0,10237.0,Q87.0,Malformation syndrome
206997,Parasitic myositis,All ages,,3,4,5.0,,16128.0,,Category
206994,Bacterial myositis,All ages,,3,4,5.0,,16127.0,M60.0,Disease
2349,Muscular pseudohypertrophy-hypothyroidism syndrome,Childhood,,2,6,5.0,,16521.0,E03.1,Disease
207000,Fungal myositis,All ages,,3,4,5.0,,16130.0,M60.0,Disease
1423,Lethal recessive chondrodysplasia,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,,15425.0,Q78.8,Malformation syndrome
2183,Hydrocephalus-obesity-hypogonadism syndrome,"Infancy, Neonatal",X-linked recessive,2,8,7.0,,16346.0,Q87.1,Malformation syndrome
206991,Viral myositis,All ages,,3,4,5.0,,16126.0,M60.0,Disease
1114,Aplasia cutis congenita,"Antenatal, Neonatal","Autosomal dominant, Autosomal recessive, Not applicable",1,9,4.0,107600.0,7145.0,Q84.8,Malformation syndrome
209004,Polyneuropathy associated with IgM monoclonal gammopathy,"Adult, Elderly",Not applicable,3,3,5.0,,16176.0,G61.8,Disease
1101,Anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,,15230.0,Q87.8,Malformation syndrome
2184,Hydrocephaly-low insertion umbilicus syndrome,Neonatal,,3,8,7.0,,43164.0,Q87.0,Malformation syndrome
208650,NLRP3-associated autoinflammatory disease,"Adolescent, Childhood, Infancy, Neonatal","Autosomal dominant, Not applicable",2,8,6.0,,16168.0,,Clinical group
1779,Dysmorphism-cleft palate-loose skin syndrome,"Antenatal, Neonatal",,3,9,5.0,,15782.0,Q87.0,Malformation syndrome
1272,Aymé-Gripp syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,601088.0,11049.0,Q87.8,Malformation syndrome
208513,Spinocerebellar ataxia type 29,"Infancy, Neonatal","Autosomal dominant, Autosomal recessive",1,8,5.0,117360.0,7298.0,G11.0,Disease
1485,"Arthrogryposis-hyperkeratosis syndrome, lethal form",Neonatal,Unknown,3,8,7.0,208158.0,8826.0,Q68.8,Malformation syndrome
208508,Autosomal dominant cerebellar ataxia type II,,Autosomal dominant,3,0,5.0,,,,Clinical group
208447,Bilateral generalized polymicrogyria,"Antenatal, Infancy, Neonatal",Autosomal dominant,2,9,5.0,,13907.0,Q04.3,Clinical subtype
3051,Nicolaides-Baraitser syndrome,"Infancy, Neonatal",Autosomal dominant,2,8,7.0,601358.0,11053.0,Q87.1,Malformation syndrome
208444,Bilateral frontal polymicrogyria,"Antenatal, Infancy, Neonatal",,2,9,5.0,,16162.0,Q04.3,Clinical subtype
208441,Bilateral parasagittal parieto-occipital polymicrogyria,"Antenatal, Infancy, Neonatal",Autosomal recessive,1,9,5.0,612691.0,12986.0,Q04.3,Clinical subtype
1134,Isolated arrhinia,"Antenatal, Neonatal",Not applicable,3,9,7.0,,15237.0,Q30.1,Malformation syndrome
1768,Familial caudal dysgenesis,"Infancy, Neonatal",Autosomal dominant,2,8,7.0,,10831.0,Q87.8,Malformation syndrome
2204,"Dysplastic cortical hyperostosis, Kozlowski-Tsuruta type",Antenatal,,3,9,7.0,,100527.0,M89.8,Clinical subtype
2963,"Progeroid syndrome, Petty type",Neonatal,Autosomal dominant,3,8,7.0,612289.0,12853.0,E34.8,Clinical subtype
2619,"Brachydactylous dwarfism, Mseleni type",Childhood,Unknown,2,6,5.0,613342.0,13232.0,Q77.7,Disease
1541,"Craniosynostosis, Boston type","Infancy, Neonatal",Autosomal dominant,2,8,7.0,604757.0,11481.0,Q75.8,Malformation syndrome
1415,Hardikar syndrome,Neonatal,X-linked dominant,3,8,7.0,301068.0,12997.0,Q87.8,Malformation syndrome
2151,Hirschsprung disease-ganglioneuroblastoma syndrome,Neonatal,,3,8,5.0,,13082.0,Q43.1,Malformation syndrome
209335,Autosomal dominant adult-onset proximal spinal muscular atrophy,"Adult, Elderly",Autosomal dominant,3,3,6.0,182980.0,8453.0,G12.1,Disease
209341,DYNC1H1-related autosomal dominant childhood-onset proximal spinal muscular atrophy,"Adult, Antenatal, Childhood, Infancy, Neonatal",Autosomal dominant,2,9,7.0,158600.0,8026.0,G12.1,Etiological subtype
3167,Siegler-Brewer-Carey syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,,17849.0,J98.8,Malformation syndrome
1277,Brachydactyly-mesomelia-intellectual disability-heart defects syndrome,Neonatal,,3,8,7.0,,15259.0,Q87.8,Malformation syndrome
2547,Microphthalmia-microtia-fetal akinesia syndrome,"Antenatal, Neonatal",,3,9,7.0,,43143.0,Q68.8,Malformation syndrome
1778,Facial dysmorphism-shawl scrotum-joint laxity syndrome,Neonatal,,3,8,7.0,,15781.0,Q87.8,Malformation syndrome
3074,Intellectual disability-short stature-hypertelorism syndrome,Childhood,,2,6,7.0,,17668.0,Q87.8,Malformation syndrome
1759,Thoraco-abdominal enteric duplication,Infancy,,2,7,6.0,,15774.0,Q43.4,Malformation syndrome
210110,Intermediate osteopetrosis,Childhood,Autosomal recessive,2,6,5.0,611497.0,12679.0,Q78.2,Malformation syndrome
3405,Umbilical cord ulceration-intestinal atresia syndrome,Antenatal,Unknown,3,9,7.0,,18085.0,Q43.8,Malformation syndrome
210115,Sterile multifocal osteomyelitis with periostitis and pustulosis,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,612852.0,13021.0,D84.8,Disease
1884,Ectopia lentis-chorioretinal dystrophy-myopia syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,,15997.0,Q15.8,Disease
209981,IRIDA syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,206200.0,8788.0,D50.8,Disease
1459,Celiac disease-epilepsy-cerebral calcification syndrome,Childhood,Not applicable,2,6,7.0,226810.0,9187.0,G40.8,Disease
210133,Leukonychia totalis-acanthosis-nigricans-like lesions-abnormal hair syndrome,"Infancy, Neonatal",Autosomal dominant,2,8,7.0,,16213.0,Q82.8,Disease
210136,Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome,Adult,Unknown,3,3,7.0,,16214.0,J84.1,Disease
2582,Myalgia-eosinophilia syndrome associated with tryptophan,All ages,Not applicable,3,4,5.0,,16822.0,M35.8,Malformation syndrome
210122,Congenital alveolar capillary dysplasia,"Infancy, Neonatal",Autosomal dominant,2,8,7.0,265380.0,9934.0,Q33.6,Disease
210128,Urocanic aciduria,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,276880.0,10167.0,E70.8,Disease
2254,Pontocerebellar hypoplasia type 1,Neonatal,Autosomal recessive,1,8,7.0,616081.0,16396.0,Q04.3,Malformation syndrome
209959,Phacoanaphylactic uveitis,Adult,Not applicable,3,3,5.0,,16207.0,H20.2,Disease
209964,Solitary rectal ulcer syndrome,Adult,Not applicable,3,3,5.0,,16208.0,K62.6,Disease
209951,Autosomal spastic paraplegia type 18,"Childhood, Infancy","Autosomal dominant, Autosomal recessive",2,7,7.0,611225.0,12639.0,G11.4,Disease
209956,Idiopathic uveal effusion syndrome,Adult,Unknown,3,3,5.0,,16206.0,H31.8,Disease
209973,Benign nocturnal alternating hemiplegia of childhood,"Childhood, Infancy",Unknown,2,7,7.0,,16209.0,G81.9,Disease
209967,Episodic ataxia type 6,Childhood,Autosomal dominant,2,6,7.0,612656.0,12982.0,G11.8,Disease
209970,Episodic ataxia type 7,Childhood,Autosomal dominant,2,6,7.0,611907.0,12755.0,G11.8,Disease
2795,Fowler urethral sphincter dysfunction syndrome,"Adolescent, Adult, Childhood",Unknown,2,6,7.0,,,N39.8,Disease
209908,Isolated childhood apraxia of speech,Childhood,Autosomal dominant,2,6,7.0,602081.0,11184.0,F80.0,Disease
209905,Brain-lung-thyroid syndrome,"Infancy, Neonatal",Autosomal dominant,2,8,7.0,610978.0,12593.0,E03.1,Disease
209902,Hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency,Adult,Semi-dominant,3,3,7.0,,16203.0,E78.0,Disease
2666,Adult familial nephronophthisis-spastic quadriparesia syndrome,Adult,Unknown,3,3,7.0,,17044.0,Q61.8,Disease
209943,IRVAN syndrome,"Adolescent, Adult, Childhood",Not applicable,2,6,7.0,,16205.0,H35.0,Disease
209932,Cone dystrophy with supernormal rod response,"Adolescent, Adult, Childhood",Autosomal recessive,2,6,7.0,610356.0,12475.0,H35.5,Disease
209919,Idiopathic copper-associated cirrhosis,Childhood,Unknown,2,6,5.0,215600.0,16204.0,K74.6,Disease
209916,Extraskeletal myxoid chondrosarcoma,Adult,Not applicable,3,3,6.0,612237.0,12825.0,C49.9,Disease
2519,Microcephaly-seizures-intellectual disability-heart disease syndrome,"Infancy, Neonatal",Unknown,2,8,7.0,,16719.0,Q87.8,Malformation syndrome
209370,MECP2-related severe neonatal encephalopathy,"Infancy, Neonatal",X-linked recessive,2,8,7.0,300673.0,10397.0,Q02,Disease
209867,Autosomal dominant rhegmatogenous retinal detachment,Adult,Autosomal dominant,3,3,7.0,609508.0,16202.0,H33.0,Disease
210571,Dystonia 16,"Childhood, Infancy",Autosomal recessive,2,7,7.0,612067.0,12789.0,G24.1,Disease
3286,Catecholaminergic polymorphic ventricular tachycardia,"Adolescent, Adult, Childhood","Autosomal dominant, Autosomal recessive",2,6,3.0,615441.0,17990.0,I47.2,Disease
